CORPUS,TOPIC_ID,TOPIC,HUMAN_TEXT,PROMPT,LLM_NAME,LLM_TEXT_1,LLM_TEXT_2,LLM_TEXT_3
BAWE,567,"Discuss: ""Custom is now of limited importance as a source of International Law.""",,"You are a university student. Write an essay on the topic Discuss: ""Custom is now of limited importance as a source of International Law."".",,,,
BAWE,568,This essay will explore the different concepts pertaining to legal parentage and parental responsibility in family law; focusing on how legal parentage is determined in common law and following the enactment of the Human Fertilisation and Embryology Act 1990 (HFEA 1990).,,You are a university student. Write an essay on the topic This essay will explore the different concepts pertaining to legal parentage and parental responsibility in family law; focusing on how legal parentage is determined in common law and following the enactment of the Human Fertilisation and Embryology Act 1990 (HFEA 1990)..,,,,
BAWE,569,Discuss the significance of EU citizenship with particular reference Case C-209/03 R (on the application of Bidar) v Ealing LBC [2005] 2 WLR 1078.,,You are a university student. Write an essay on the topic Discuss the significance of EU citizenship with particular reference Case C-209/03 R (on the application of Bidar) v Ealing LBC [2005] 2 WLR 1078..,,,,
BAWE,570,This essay will explore the rule against bias; nemo judex in causa sua in the context of the given scenario.,,You are a university student. Write an essay on the topic This essay will explore the rule against bias; nemo judex in causa sua in the context of the given scenario..,,,,
BAWE,571,'Competition law is a pointless tool in the hands of competition authorities if it is not backed by stringent powers of enforcement.',,You are a university student. Write an essay on the topic 'Competition law is a pointless tool in the hands of competition authorities if it is not backed by stringent powers of enforcement.'.,,,,
BAWE,572,Without being overly presumptuous it can surely be asserted that Judaeo-Christian theology has shaped the underlying structure of the laws of Western Civilization.,,You are a university student. Write an essay on the topic Without being overly presumptuous it can surely be asserted that Judaeo-Christian theology has shaped the underlying structure of the laws of Western Civilization..,,,,
BAWE,573,"Assess the usefulness of Charles Dickens's Bleak House in interpreting the law, practice, institutions and personnel involved in the work of the old Court of Chancery (1800-1875).",,"You are a university student. Write an essay on the topic Assess the usefulness of Charles Dickens's Bleak House in interpreting the law, practice, institutions and personnel involved in the work of the old Court of Chancery (1800-1875)..",,,,
BAWE,574,Human rights atrocities have become a focal point in this global era through the many egregious acts committed by individuals over the past few decades.,,You are a university student. Write an essay on the topic Human rights atrocities have become a focal point in this global era through the many egregious acts committed by individuals over the past few decades..,,,,
BAWE,575,What benefits are there to tracing long term processes of social change?,,You are a university student. Write an essay on the topic What benefits are there to tracing long term processes of social change?.,,,,
BAWE,576,How would you describe the relationship between science and society in a democracy: compatible or oppositional?,,You are a university student. Write an essay on the topic How would you describe the relationship between science and society in a democracy: compatible or oppositional?.,,,,
BAWE,577,What were the class and gender implications of the rise of professional medicine? Discuss in relation to obstetrics and childbirth and women's madness.,,You are a university student. Write an essay on the topic What were the class and gender implications of the rise of professional medicine? Discuss in relation to obstetrics and childbirth and women's madness..,,,,
BAWE,578,Analyse the ways in which the image of the 'street waif' was constructed and to what intent.,,You are a university student. Write an essay on the topic Analyse the ways in which the image of the 'street waif' was constructed and to what intent..,,,,
BAWE,579,Why did de Tocqueville attach so much importance to associations?,,You are a university student. Write an essay on the topic Why did de Tocqueville attach so much importance to associations?.,,,,
BAWE,580,To what extent did relations with the Soviet Union and American Left shape the character of the Mexican Revolution?,,You are a university student. Write an essay on the topic To what extent did relations with the Soviet Union and American Left shape the character of the Mexican Revolution?.,,,,
BAWE,581,"The Commission is Organised on the Pattern of a Government (K. P. E. Lasok - ""Law and Institutions of the European Union"" (2001) at 235). Is it Accurate to Describe the Commission as the Government of the EU?",,"You are a university student. Write an essay on the topic The Commission is Organised on the Pattern of a Government (K. P. E. Lasok - ""Law and Institutions of the European Union"" (2001) at 235). Is it Accurate to Describe the Commission as the Government of the EU?.",,,,
BAWE,582,Environmental Law is now a specific area of policy-making in the EU. Discuss with reference to specific legal principles adopted in this area.,,You are a university student. Write an essay on the topic Environmental Law is now a specific area of policy-making in the EU. Discuss with reference to specific legal principles adopted in this area..,,,,
BAWE,583,"Is There A Global Economy and, If So, Who Controls It?",,"You are a university student. Write an essay on the topic Is There A Global Economy and, If So, Who Controls It?.",,,,
BAWE,584,Are There Communities in Cyberspace?,,You are a university student. Write an essay on the topic Are There Communities in Cyberspace?.,,,,
BAWE,585,How Do the Media Contribute to Changes in Time and Space?,,You are a university student. Write an essay on the topic How Do the Media Contribute to Changes in Time and Space?.,,,,
BAWE,586,The 'passionlessness' debate,,You are a university student. Write an essay on the topic The 'passionlessness' debate.,,,,
BAWE,587,Constantin von Neurath (1873-1956),,You are a university student. Write an essay on the topic Constantin von Neurath (1873-1956).,,,,
BAWE,588,The rise and fall of the Third Reich,,You are a university student. Write an essay on the topic The rise and fall of the Third Reich.,,,,
BAWE,589,Leopold von Ranke (1795-1886),,You are a university student. Write an essay on the topic Leopold von Ranke (1795-1886).,,,,
BAWE,590,Value and Labour: the Sociological Significance of Labor Theory of Value,,You are a university student. Write an essay on the topic Value and Labour: the Sociological Significance of Labor Theory of Value.,,,,
BAWE,591,An Alternative Interpretation of Hobbes's State of Nature,,You are a university student. Write an essay on the topic An Alternative Interpretation of Hobbes's State of Nature.,,,,
BAWE,592,Examine the role of community-based learning in promoting adult education with reference to relevant case studies,,You are a university student. Write an essay on the topic Examine the role of community-based learning in promoting adult education with reference to relevant case studies.,,,,
BAWE,593,How does informal learning operate in a learning organisation?,,You are a university student. Write an essay on the topic How does informal learning operate in a learning organisation?.,,,,
BAWE,594,"It has been a governing principle of much discourse that lifelong learning is necessary for - 'successful' competitive economics as we move towards the twenty-first century Edwards, 1997:174)",,"You are a university student. Write an essay on the topic It has been a governing principle of much discourse that lifelong learning is necessary for - 'successful' competitive economics as we move towards the twenty-first century Edwards, 1997:174).",,,,
BAWE,595,"Outline the relationship between theory, research and practice",,"You are a university student. Write an essay on the topic Outline the relationship between theory, research and practice.",,,,
BAWE,596,Can e-learning widen participation in the development of today's employment skills? Illustrate your answer with a critical analysis of a case study.,,You are a university student. Write an essay on the topic Can e-learning widen participation in the development of today's employment skills? Illustrate your answer with a critical analysis of a case study..,,,,
BAWE,597,To what extent are holistic healing systems alternative or complementary to 'scientific' medicine?,,You are a university student. Write an essay on the topic To what extent are holistic healing systems alternative or complementary to 'scientific' medicine?.,,,,
BAWE,598,What accounts for the differences in offending between girls and boys?,,You are a university student. Write an essay on the topic What accounts for the differences in offending between girls and boys?.,,,,
BAWE,599,What considerations frame debates around delinquency among girls?,,You are a university student. Write an essay on the topic What considerations frame debates around delinquency among girls?.,,,,
BAWE,600,"Hebdige was a member of the Centre for Contemporary Cultural Studies, University of Birmingham (CCCs) during the 1970s, who challenged the entrenched view of youth as trouble or in trouble",,"You are a university student. Write an essay on the topic Hebdige was a member of the Centre for Contemporary Cultural Studies, University of Birmingham (CCCs) during the 1970s, who challenged the entrenched view of youth as trouble or in trouble.",,,,
BAWE,601,Compare the Political and Social Contributions of Jos├® Gaspar Rodr├¡guez de Francia and Rafael Carrera in their Attempts to Achieve Stability in their Countries,,You are a university student. Write an essay on the topic Compare the Political and Social Contributions of Jos├® Gaspar Rodr├¡guez de Francia and Rafael Carrera in their Attempts to Achieve Stability in their Countries.,,,,
BAWE,602,Examine the function of magic in Gabriel Garcia Marquez's 'One Hundred Years of Solitude',,You are a university student. Write an essay on the topic Examine the function of magic in Gabriel Garcia Marquez's 'One Hundred Years of Solitude'.,,,,
BAWE,603,Martin Luther King and Fidel Castro: A Comparison,,You are a university student. Write an essay on the topic Martin Luther King and Fidel Castro: A Comparison.,,,,
BAWE,604,Consider the growth in popular resistance to British rule before Independence with particular reference to Massachusetts,,You are a university student. Write an essay on the topic Consider the growth in popular resistance to British rule before Independence with particular reference to Massachusetts.,,,,
BAWE,605,Examine the Realities of Travel by both Sea and Land faced by Americans who Journeyed to California during the Gold Rush.,,You are a university student. Write an essay on the topic Examine the Realities of Travel by both Sea and Land faced by Americans who Journeyed to California during the Gold Rush..,,,,
BAWE,606,Why did the Aztecs Practice Human Sacrifice?,,You are a university student. Write an essay on the topic Why did the Aztecs Practice Human Sacrifice?.,,,,
BAWE,607,How hard were the 'Hard Times' of the Great Depression,,You are a university student. Write an essay on the topic How hard were the 'Hard Times' of the Great Depression.,,,,
BAWE,608,"John F. Kennedy: A bad President, with good PR?",,"You are a university student. Write an essay on the topic John F. Kennedy: A bad President, with good PR?.",,,,
BAWE,609,Why is Carl Becker such a Significant Figure In the history of American Historical Writing?,,You are a university student. Write an essay on the topic Why is Carl Becker such a Significant Figure In the history of American Historical Writing?.,,,,
BAWE,610,George Green: An Essay on the Application of Mathematical Analysis to the Theories of Electricity and Magnetism,,You are a university student. Write an essay on the topic George Green: An Essay on the Application of Mathematical Analysis to the Theories of Electricity and Magnetism.,,,,
BAWE,611,"Does Rawls's conception of ""justice as fairness"" provide a superior alternative to utilitarian conceptions of justice?",,"You are a university student. Write an essay on the topic Does Rawls's conception of ""justice as fairness"" provide a superior alternative to utilitarian conceptions of justice?.",,,,
BAWE,612,The primary goal of a course on engineering ethics ought to be to have students master the standards of professional conduct specified in the major engineering codes of ethics.,,You are a university student. Write an essay on the topic The primary goal of a course on engineering ethics ought to be to have students master the standards of professional conduct specified in the major engineering codes of ethics..,,,,
BAWE,613,The Effect of Successful Information Management on Corporate Governance,,You are a university student. Write an essay on the topic The Effect of Successful Information Management on Corporate Governance.,,,,
BAWE,614,The Dawn of the Internet Age,,You are a university student. Write an essay on the topic The Dawn of the Internet Age.,,,,
BAWE,615,In the Search of Political Leaders - A Review of the Bureaucratic Governance of Hong Kong under the Political Thoughts of Max Weber,,You are a university student. Write an essay on the topic In the Search of Political Leaders - A Review of the Bureaucratic Governance of Hong Kong under the Political Thoughts of Max Weber.,,,,
BAWE,616,"A Comparison Between ""Asylums: Essays on the Social Situation of Mental Patients"" by Erving Goffman; and ""Critical Realist Ethnography: The Case of Racism and Professionalism in a Medical Setting"" by Sam Porter.",,"You are a university student. Write an essay on the topic A Comparison Between ""Asylums: Essays on the Social Situation of Mental Patients"" by Erving Goffman; and ""Critical Realist Ethnography: The Case of Racism and Professionalism in a Medical Setting"" by Sam Porter..",,,,
BAWE,617,The proper development of medical science and its potential to alleviate human misery has been inhibited by the imposition of legal regulation on new medical technologies. Discuss.,,You are a university student. Write an essay on the topic The proper development of medical science and its potential to alleviate human misery has been inhibited by the imposition of legal regulation on new medical technologies. Discuss..,,,,
BAWE,618,Post Module Assignment,,You are a university student. Write an essay on the topic Post Module Assignment.,,,,
BAWE,619,Writing Exercise: What Makes a Professional Engineer?,,You are a university student. Write an essay on the topic Writing Exercise: What Makes a Professional Engineer?.,,,,
BAWE,620,Should the World Bank be reformed or abolished?,,You are a university student. Write an essay on the topic Should the World Bank be reformed or abolished?.,,,,
BAWE,621,Globalisation and Global Governance,,You are a university student. Write an essay on the topic Globalisation and Global Governance.,,,,
BAWE,622,Refugees and the principle of Burden-Sharing,,You are a university student. Write an essay on the topic Refugees and the principle of Burden-Sharing.,,,,
BAWE,623,Child Soldiers and International Humanitarian Law,,You are a university student. Write an essay on the topic Child Soldiers and International Humanitarian Law.,,,,
BAWE,624,Female Genital Mutilation and the Efficacy of International Human Rights Law,,You are a university student. Write an essay on the topic Female Genital Mutilation and the Efficacy of International Human Rights Law.,,,,
BAWE,625,Second Reflective Piece,,You are a university student. Write an essay on the topic Second Reflective Piece.,,,,
BAWE,626,"This laboratory session was regarding the construction, working and use of pneumatic circuits and its limitations",,"You are a university student. Write an essay on the topic This laboratory session was regarding the construction, working and use of pneumatic circuits and its limitations.",,,,
BAWE,627,Geotechnical Interpretative Report,,You are a university student. Write an essay on the topic Geotechnical Interpretative Report.,,,,
BAWE,628,How 'lay' are lay concepts of health and illness?,,You are a university student. Write an essay on the topic How 'lay' are lay concepts of health and illness?.,,,,
BAWE,629,Critically explore the relationship between ethnicity and mental illness.,,You are a university student. Write an essay on the topic Critically explore the relationship between ethnicity and mental illness..,,,,
BAWE,630,"The Royal Commission on Criminal Justice (1993) considered it important that the prosecutor in England and Wales should remain separate, and therefore independent, from the police investigation. French and German prosecutors are involved in the pre-trial phase and the alternative disposal of cases.",,"You are a university student. Write an essay on the topic The Royal Commission on Criminal Justice (1993) considered it important that the prosecutor in England and Wales should remain separate, and therefore independent, from the police investigation. French and German prosecutors are involved in the pre-trial phase and the alternative disposal of cases..",,,,
BAWE,631,Choice of Law Rules and Laws Not Deriving from a Sovereign State,,You are a university student. Write an essay on the topic Choice of Law Rules and Laws Not Deriving from a Sovereign State.,,,,
BAWE,632,Organ transplants are over-regulated. Discuss.,,You are a university student. Write an essay on the topic Organ transplants are over-regulated. Discuss..,,,,
BAWE,633,"Discuss critically whether or not choice of law rules may refer to a system of law that does not derive from the sovereign power of a state, e.g. Shariah or UNIDROIT Principles of International Commercial Contracts. Make reference to case law and the academic discussion.",,"You are a university student. Write an essay on the topic Discuss critically whether or not choice of law rules may refer to a system of law that does not derive from the sovereign power of a state, e.g. Shariah or UNIDROIT Principles of International Commercial Contracts. Make reference to case law and the academic discussion..",,,,
BAWE,634,Evaluate the EC treatment of the anti-competitive effects of conglomerate mergers. You should include in your discussion the ECJ decision in EC v Tetra Laval Case C-12/03 P (2005).,,You are a university student. Write an essay on the topic Evaluate the EC treatment of the anti-competitive effects of conglomerate mergers. You should include in your discussion the ECJ decision in EC v Tetra Laval Case C-12/03 P (2005)..,,,,
BAWE,635,"How, and how successfully was order maintained in early modern London?",,"You are a university student. Write an essay on the topic How, and how successfully was order maintained in early modern London?.",,,,
BAWE,636,Analyse the relationship between prices and theft prosecutions in Elizabethan and Jacobean England.,,You are a university student. Write an essay on the topic Analyse the relationship between prices and theft prosecutions in Elizabethan and Jacobean England..,,,,
BAWE,637,Roy Porter describes private asylums as both 'running sores of scandal' and 'sites of therapeutic innovation.' Do you agree with this dual imagery?,,You are a university student. Write an essay on the topic Roy Porter describes private asylums as both 'running sores of scandal' and 'sites of therapeutic innovation.' Do you agree with this dual imagery?.,,,,
BAWE,638,Could an argument be made that mental illness is socially constructed with respect to hysteria or neurasthenia?,,You are a university student. Write an essay on the topic Could an argument be made that mental illness is socially constructed with respect to hysteria or neurasthenia?.,,,,
BAWE,639,Can cognitive approaches add to our understanding of the conditions (if any) under which money makes people happy?,,You are a university student. Write an essay on the topic Can cognitive approaches add to our understanding of the conditions (if any) under which money makes people happy?.,,,,
BAWE,640,Roszak (2001) thinks we're damaging the living systems of the planet while Lomborg (2001) believes such claims are exaggerated. Can psychologists contribute anything to this debate?,,You are a university student. Write an essay on the topic Roszak (2001) thinks we're damaging the living systems of the planet while Lomborg (2001) believes such claims are exaggerated. Can psychologists contribute anything to this debate?.,,,,
BAWE,641,To what extent are the concepts of 'temporal discounting' and 'risk aversion' useful outside the laboratory?,,You are a university student. Write an essay on the topic To what extent are the concepts of 'temporal discounting' and 'risk aversion' useful outside the laboratory?.,,,,
BAWE,642,What movements of simple objects make us think that they are alive?,,You are a university student. Write an essay on the topic What movements of simple objects make us think that they are alive?.,,,,
BAWE,643,"A Reinterpretation of Arendt's Concepts of Labor, Work and Action",,"You are a university student. Write an essay on the topic A Reinterpretation of Arendt's Concepts of Labor, Work and Action.",,,,
BAWE,644,Science and Religion in Weber's Disenchanted World,,You are a university student. Write an essay on the topic Science and Religion in Weber's Disenchanted World.,,,,
BAWE,645,The Use of Communication and Meetings in Industry,,You are a university student. Write an essay on the topic The Use of Communication and Meetings in Industry.,,,,
BAWE,646,The Use of HPLC in Industry,,You are a university student. Write an essay on the topic The Use of HPLC in Industry.,,,,
BAWE,647,The Use of LCMS in Industry,,You are a university student. Write an essay on the topic The Use of LCMS in Industry.,,,,
BAWE,648,"The Search for the ""Perfect Penicillin""",,"You are a university student. Write an essay on the topic The Search for the ""Perfect Penicillin"".",,,,
BAWE,649,Microwave assisted chemistry in organic synthesis and its advantages over conventional heating,,You are a university student. Write an essay on the topic Microwave assisted chemistry in organic synthesis and its advantages over conventional heating.,,,,
BAWE,650,"In what sense does our experience of the sublime demonstrate the supremacy of our rational nature, according to Kant?",,"You are a university student. Write an essay on the topic In what sense does our experience of the sublime demonstrate the supremacy of our rational nature, according to Kant?.",,,,
BAWE,651,Does Sartre's conception of the body overcome mind/body dualism?,,You are a university student. Write an essay on the topic Does Sartre's conception of the body overcome mind/body dualism?.,,,,
BAWE,652,What is N's conception of autonomy and how does it differ from Kant's?,,You are a university student. Write an essay on the topic What is N's conception of autonomy and how does it differ from Kant's?.,,,,
BAWE,653,What is 'will' for Schopenhauer and how coherent is his account of it?,,You are a university student. Write an essay on the topic What is 'will' for Schopenhauer and how coherent is his account of it?.,,,,
BAWE,654,What impact did the hunger strikes in 1981 have on the politics of Northern Ireland?,,You are a university student. Write an essay on the topic What impact did the hunger strikes in 1981 have on the politics of Northern Ireland?.,,,,
BAWE,655,What have been the major historiographical arguments about China's 'tribute system'?,,You are a university student. Write an essay on the topic What have been the major historiographical arguments about China's 'tribute system'?.,,,,
BAWE,656,"'...money is much overrated,...and equalising distribution of income and wealth addresses only one of many things that matter' (Phillips, 2004)",,"You are a university student. Write an essay on the topic '...money is much overrated,...and equalising distribution of income and wealth addresses only one of many things that matter' (Phillips, 2004).",,,,
BAWE,657,What makes some new religious movements controversial?,,You are a university student. Write an essay on the topic What makes some new religious movements controversial?.,,,,
BAWE,658,Why did the anti-poll tax demonstration that became disorderly in London in 1990 give rise to sociological questions about strategies for policing large protests?,,You are a university student. Write an essay on the topic Why did the anti-poll tax demonstration that became disorderly in London in 1990 give rise to sociological questions about strategies for policing large protests?.,,,,
BAWE,659,Is self-love the only motivation for action that Adam Smith recognizes?,,You are a university student. Write an essay on the topic Is self-love the only motivation for action that Adam Smith recognizes?.,,,,
BAWE,660,"Due process safeguards ought to be the cornerstone of police interrogative procedures. However, recent reforms show that the opinion ""suspects are criminals and are not worthy of more than minimal safeguards"" is not as outdated as we may think.",,"You are a university student. Write an essay on the topic Due process safeguards ought to be the cornerstone of police interrogative procedures. However, recent reforms show that the opinion ""suspects are criminals and are not worthy of more than minimal safeguards"" is not as outdated as we may think..",,,,
BAWE,661,"Compare the nature and scope of the cases reported in the Chancery Division Reports for any year between 1950 and 1970 inclusive with those reported for any year between 2000 and 2005 inclusive, reflecting, for example, on changes in judicial attitudes over the intervening period.",,"You are a university student. Write an essay on the topic Compare the nature and scope of the cases reported in the Chancery Division Reports for any year between 1950 and 1970 inclusive with those reported for any year between 2000 and 2005 inclusive, reflecting, for example, on changes in judicial attitudes over the intervening period..",,,,
BAWE,662,To what extent do the disclosure rules compromise the defendant's right to a fair trial?,,You are a university student. Write an essay on the topic To what extent do the disclosure rules compromise the defendant's right to a fair trial?.,,,,
BAWE,663,"Should 'insider dealing' be a criminal offence? Should other legal measures in respect of such conduct be introduced, either instead of, or in addition to, criminal justice provisions?",,"You are a university student. Write an essay on the topic Should 'insider dealing' be a criminal offence? Should other legal measures in respect of such conduct be introduced, either instead of, or in addition to, criminal justice provisions?.",,,,
BAWE,664,"To date, corporate governance reforms (in the UK) have relied heavily on institutional investors and non-executive directors as enforcers of good corporate practice. Such mechanisms are inadequate to ensure effective corporate governance and other, especially statutory, forms of intervention are required. Discuss.",,"You are a university student. Write an essay on the topic To date, corporate governance reforms (in the UK) have relied heavily on institutional investors and non-executive directors as enforcers of good corporate practice. Such mechanisms are inadequate to ensure effective corporate governance and other, especially statutory, forms of intervention are required. Discuss..",,,,
BAWE,665,"A discussion regarding the statement that: ""The extent to which a monopoly induces economic efficiency depends, among other things, upon factors such as: (i) Vertical integration in the market, (ii) Horizontal market contestability, (iii) Technology, (iv) The role of advertising and (v) Market demand elasticity.""",,"You are a university student. Write an essay on the topic A discussion regarding the statement that: ""The extent to which a monopoly induces economic efficiency depends, among other things, upon factors such as: (i) Vertical integration in the market, (ii) Horizontal market contestability, (iii) Technology, (iv) The role of advertising and (v) Market demand elasticity."".",,,,
BAWE,666,What is the Phillips Curve? Explain why critics believe the ratio no longer holds.,,You are a university student. Write an essay on the topic What is the Phillips Curve? Explain why critics believe the ratio no longer holds..,,,,
BAWE,667,Was the Collapse of the Bretton Woods System Inevitable? And what were its long-run Consequences?,,You are a university student. Write an essay on the topic Was the Collapse of the Bretton Woods System Inevitable? And what were its long-run Consequences?.,,,,
BAWE,668,To What Extent is 'New Institutionalism' useful when analysing E.U Processes? (Do Institutions really Matter?),,You are a university student. Write an essay on the topic To What Extent is 'New Institutionalism' useful when analysing E.U Processes? (Do Institutions really Matter?).,,,,
BAWE,669,"How are poor household's experiences of food shaped by their social, economic, or personal experience?",,"You are a university student. Write an essay on the topic How are poor household's experiences of food shaped by their social, economic, or personal experience?.",,,,
BAWE,670,Examine the evidence on how the food standards agency in the UK is structured and works in relation to its aims and objectives. What has it done/would it need to do to ensure that consumers trust it more than they did MAFF?,,You are a university student. Write an essay on the topic Examine the evidence on how the food standards agency in the UK is structured and works in relation to its aims and objectives. What has it done/would it need to do to ensure that consumers trust it more than they did MAFF?.,,,,
BAWE,671,Access Foucault's contribution to our understanding of sexuality,,You are a university student. Write an essay on the topic Access Foucault's contribution to our understanding of sexuality.,,,,
BAWE,672,Is 'race' just another term for ethnicity? Discuss,,You are a university student. Write an essay on the topic Is 'race' just another term for ethnicity? Discuss.,,,,
BAWE,673,"In what ways can women's movements transcend differences such as class and ethnicity, in order to work together for social change? Show awareness of specific cultural and historical contexts when using evidence from a particular country",,"You are a university student. Write an essay on the topic In what ways can women's movements transcend differences such as class and ethnicity, in order to work together for social change? Show awareness of specific cultural and historical contexts when using evidence from a particular country.",,,,
BAWE,674,Globally women continue to shoulder the major burden of domestic and care work in the household. How can this phenomenon be explained?,,You are a university student. Write an essay on the topic Globally women continue to shoulder the major burden of domestic and care work in the household. How can this phenomenon be explained?.,,,,
BAWE,675,"Right to Same-Sex Marriage A Panacea for all problems of Gays, Lesbians, Bisexuals and Transsexuals (LGBTs)?",,"You are a university student. Write an essay on the topic Right to Same-Sex Marriage A Panacea for all problems of Gays, Lesbians, Bisexuals and Transsexuals (LGBTs)?.",,,,
BAWE,676,Re-examining 'Battered Woman Syndrome': Construction of Gendered Divisions in Law and the idea of 'Provocation' as Partial Defence to Murder in Domestic Violence Cases,,You are a university student. Write an essay on the topic Re-examining 'Battered Woman Syndrome': Construction of Gendered Divisions in Law and the idea of 'Provocation' as Partial Defence to Murder in Domestic Violence Cases.,,,,
BAWE,677,Women's Rights and Religious Rights: Can the Twain Ever Meet?,,You are a university student. Write an essay on the topic Women's Rights and Religious Rights: Can the Twain Ever Meet?.,,,,
BAWE,678,What light does Bury's (1982) notion of 'biographical disruption' shed on the meaning and experience of chronic illness?,,You are a university student. Write an essay on the topic What light does Bury's (1982) notion of 'biographical disruption' shed on the meaning and experience of chronic illness?.,,,,
BAWE,679,"Ethical dilemmas have been reconfigured as the result of the widespread use of medical technology, how should society respond?",,"You are a university student. Write an essay on the topic Ethical dilemmas have been reconfigured as the result of the widespread use of medical technology, how should society respond?.",,,,
BAWE,680,"Present your reading of one still photograph, published or unpublished, bringing to bear what you have learnt about visual cultures and visual analysis, and paying particular attention to its production, composition and intended audience",,"You are a university student. Write an essay on the topic Present your reading of one still photograph, published or unpublished, bringing to bear what you have learnt about visual cultures and visual analysis, and paying particular attention to its production, composition and intended audience.",,,,
BAWE,681,How does Kant's Theory of Freedom differ from Hume's?,,You are a university student. Write an essay on the topic How does Kant's Theory of Freedom differ from Hume's?.,,,,
BAWE,682,"A critical analysis of the development of the sublime in Burke, Kant and Schopenhauer",,"You are a university student. Write an essay on the topic A critical analysis of the development of the sublime in Burke, Kant and Schopenhauer.",,,,
BAWE,683,Do you agree with Schopehauer that Compassion is the only genuine and moral motive of action?,,You are a university student. Write an essay on the topic Do you agree with Schopehauer that Compassion is the only genuine and moral motive of action?.,,,,
BAWE,684,An analysis of Nietzsche on compassion in comparison to Schopenhauer,,You are a university student. Write an essay on the topic An analysis of Nietzsche on compassion in comparison to Schopenhauer.,,,,
BAWE,685,3. C. Compare the gender (race/class) politics of a policy debate that takes place in two newspapers and is relevant to one of the policy areas discussed in this module.,,You are a university student. Write an essay on the topic 3. C. Compare the gender (race/class) politics of a policy debate that takes place in two newspapers and is relevant to one of the policy areas discussed in this module..,,,,
BAWE,686,Discuss the Changing Fortunes of the British National Party,,You are a university student. Write an essay on the topic Discuss the Changing Fortunes of the British National Party.,,,,
BAWE,687,Discuss the Main Causes of the 'Urban Riots' in 1980s Britain?,,You are a university student. Write an essay on the topic Discuss the Main Causes of the 'Urban Riots' in 1980s Britain?.,,,,
BAWE,688,Why did the Swedish left succeed in creating a lasting Welfare Settlement in the 1930s while the British left did not achieve the same goal until the late 1940s?,,You are a university student. Write an essay on the topic Why did the Swedish left succeed in creating a lasting Welfare Settlement in the 1930s while the British left did not achieve the same goal until the late 1940s?.,,,,
BAWE,689,What major differences can we observe between the Nazi and New Deal Social Policy during the 1930s?,,You are a university student. Write an essay on the topic What major differences can we observe between the Nazi and New Deal Social Policy during the 1930s?.,,,,
BAWE,690,Discuss the Importance of Working-Class Pressure in the Development of State Policies to overcome Mass Unemployment in the 1930s,,You are a university student. Write an essay on the topic Discuss the Importance of Working-Class Pressure in the Development of State Policies to overcome Mass Unemployment in the 1930s.,,,,
BAWE,691,THE ABSENCE OF DEFINITION OF TERRORISM AND TERRORISTS IN IHL AND THE LEGAL IMPLICATIONS,,You are a university student. Write an essay on the topic THE ABSENCE OF DEFINITION OF TERRORISM AND TERRORISTS IN IHL AND THE LEGAL IMPLICATIONS.,,,,
BAWE,692,Can we think nature's rights outside the anthropocentric outlook of the dominant discourse of human rights?,,You are a university student. Write an essay on the topic Can we think nature's rights outside the anthropocentric outlook of the dominant discourse of human rights?.,,,,
BAWE,693,Four propositions to improve the efficiency of alternative globalization movements and civil society organizations,,You are a university student. Write an essay on the topic Four propositions to improve the efficiency of alternative globalization movements and civil society organizations.,,,,
BAWE,694,THE REPARATIONS FOR DESCENDANTS OF SLAVES AND FOR THE RACIST ASPECTS OF COLONIZATION,,You are a university student. Write an essay on the topic THE REPARATIONS FOR DESCENDANTS OF SLAVES AND FOR THE RACIST ASPECTS OF COLONIZATION.,,,,
BAWE,695,Significance and implications of the securitization of the environment in the construction of global security as a discourse,,You are a university student. Write an essay on the topic Significance and implications of the securitization of the environment in the construction of global security as a discourse.,,,,
BAWE,696,THE BRAIN DRAIN AS THE REPRODUCTION OF A COLONIAL PATTERN OF EXPLOITATION,,You are a university student. Write an essay on the topic THE BRAIN DRAIN AS THE REPRODUCTION OF A COLONIAL PATTERN OF EXPLOITATION.,,,,
BAWE,697,"2. 'There is no room for the introduction of ""contributory negligence"" on the part of claimants into the realm of liability of trustees for breach of their duty of care'. Discuss.",,"You are a university student. Write an essay on the topic 2. 'There is no room for the introduction of ""contributory negligence"" on the part of claimants into the realm of liability of trustees for breach of their duty of care'. Discuss..",,,,
BAWE,698,"1. In what circumstances is the judiciary prepared to relax the doctrine of the separate legal personality of a company? Is the current legal situation satisfactory from a policy point of view, particularly in the light of the group structure of many modern businesses?",,"You are a university student. Write an essay on the topic 1. In what circumstances is the judiciary prepared to relax the doctrine of the separate legal personality of a company? Is the current legal situation satisfactory from a policy point of view, particularly in the light of the group structure of many modern businesses?.",,,,
BAWE,699,"5. 'Corporate social responsibility sounds fine in theory, but is unworkable in practice.' Discuss.",,"You are a university student. Write an essay on the topic 5. 'Corporate social responsibility sounds fine in theory, but is unworkable in practice.' Discuss..",,,,
BAWE,700,"4. Whereas the English abortion debate has been dominated by the question of whether or not abortion should ever be justified in law, the more difficult moral questions arise in distinguishing circumstances in which abortion should not be permitted from those in which it should. Discuss.",,"You are a university student. Write an essay on the topic 4. Whereas the English abortion debate has been dominated by the question of whether or not abortion should ever be justified in law, the more difficult moral questions arise in distinguishing circumstances in which abortion should not be permitted from those in which it should. Discuss..",,,,
